repo,sha,author,date,message
linguist,5a3758f1c7a18fd5cc16e04c68b1dd9e53221b44,Arfon Smith,2016-04-03T13:41:24Z,Linguist license docs bump
linguist,57237106f3a51e31e071ba9f9b8cdd6c1cbe70f5,Arfon Smith,2016-04-03T13:41:10Z,Adding back Idris grammar
linguist,99ad2368b07d92a63b3317f9c1fbf08afb43b646,John Gardner,2016-03-31T16:19:30Z,Add ISC to license whitelist
linguist,21d7f99a4ed346487bc4cf6b59d5abfde856d1b7,Arfon Smith,2016-03-29T23:02:30Z,Cut release v4.8.2
linguist,24b368a30c8779b8de071496aabe9c0d3cb217e4,John Gardner,2016-03-29T19:36:13Z,"Add "".es"" to recognised ECMAScript extensions"
linguist,7c8bc8561d0377b8262cc5fd513d593d4c966b0e,Arfon Smith,2016-03-29T13:58:38Z,Merge pull request #2921 from Alhadis/protocol-fix
linguist,ce37cd665d2c25aa1a705f90f62917d04db214af,Alhadis,2016-03-29T13:24:50Z,Fix protocol of Nix submodule's URL
linguist,bd0f4f6f78d5480749c6489180c6f025d02d4786,Arfon Smith,2016-03-28T02:35:30Z,Merge pull request #2914 from github/adding-back-nix
linguist,4867db883108c41e594014765b949353af015ed3,Arfon Smith,2016-03-28T02:31:02Z,Adding back nix grammar
linguist,e6ab516fb720875feac6f2a21b340c21a530547b,Arfon Smith,2016-03-25T17:56:13Z,Merge pull request #2911 from github/cut-release-v4.8.1
linguist,7501b82df1c2890822a74afa3a9ea3730db4d0dc,Arfon Smith,2016-03-25T17:21:36Z,Updating licenses
linguist,aa6b88197123926c26b16a6a17ea5846b3917fc9,Arfon Smith,2016-03-25T17:20:24Z,Bumping to v4.8.1
linguist,3928734d0ffb39f32ca8411284c8687dd0ec3b2d,Arfon Smith,2016-03-25T17:19:00Z,Updating grammars
linguist,c7868a95bc7af8e5c627acda4d383dd841b18bad,James Ko,2016-03-24T02:11:36Z,Merge pull request #2902 from jamesqo/patch-2
linguist,2012647f78d5ca11bfc7c15d3f8a3359af475c90,Kepler Sticka-Jones,2016-03-24T02:09:34Z,Merge pull request #2907 from keplersj/clang-format
linguist,84471a546371e6b0d05d18d244e0847f11a0256b,Arfon Smith,2016-03-23T21:00:46Z,Merge pull request #2908 from github/grace
linguist,57a3c14f2b1d5f4cf2f0245959b59e203e49080a,James Ko,2016-03-22T17:57:48Z,Merge pull request #2906 from jamesqo/patch-3
linguist,d9914307eb4dc306d8312d179cb75c78202f7033,Arfon Smith,2016-03-21T19:13:52Z,Merge pull request #2905 from github/ats
linguist,71cdf46197568618ceaa5f9909b562817026ae1d,Arfon Smith,2016-03-21T15:25:02Z,Merge pull request #2903 from github/nesC
linguist,8a27884c701a3ee7a9fd3a6a8ca1c4a2c4bef2ee,James Ko,2016-03-21T02:16:39Z,Merge pull request #2899 from jamesqo/patch-1
linguist,b881e3e6cb1135752a69b88fbdfbc52a3aa5e0d0,Arfon Smith,2016-03-21T02:16:01Z,Merge pull request #2900 from github/gdscript
linguist,ca718d8f2a602256159565b7b9aa06d2f73746c7,Arfon Smith,2016-03-20T14:47:08Z,Fixing up script/licensed verify
linguist,c6625b1b8a9a6dc3c5a526faba974b604bc124e2,Arfon Smith,2016-03-20T14:34:05Z,Merge pull request #2898 from github/sourcepawn
linguist,16a6d680c423b177787f58980d5241f3d6e83129,Arfon Smith,2016-03-20T02:49:41Z,Adding Rubygems licenses.
linguist,270fa8f5d3d0cc693c797adb6b6edf8562c71d28,Paul Chaignon,2016-03-20T02:42:32Z,Merge pull request #2894 from pchaigno/fix-warnings
linguist,b1f5e93b4aa2c834a565a1b435071607f7bdca0a,Arfon Smith,2016-03-20T02:41:13Z,Merge pull request #2897 from github/pig-latin
linguist,79a61c72e13b860407964780779810f70ed03a14,Arfon Smith,2016-03-20T02:33:55Z,Restoring curated grammars
linguist,3f04c115373e689f33b3605c17ea3a8a0049a49f,Arfon Smith,2016-03-20T02:29:11Z,Merge pull request #2895 from github/bring-back-boo
linguist,b2270613d754044a03a888f9f1670adfebc49ce4,Arfon Smith,2016-03-20T02:26:36Z,Merge pull request #2896 from github/bring-back-logos
linguist,0fe854421b919b4c21ab7f6c11473f956a77928d,Arfon Smith,2016-03-19T14:00:53Z,Merge pull request #2893 from github/extra-assembly
linguist,de074f421efaaf10d6e6bc57b9b09959a3018af0,Arfon Smith,2016-03-19T13:47:18Z,Merge pull request #2891 from pchaigno/package-license
linguist,27590c39bd4850101aff7746ac1afaa8014b9587,Arfon Smith,2016-03-19T13:45:05Z,Merge pull request #2892 from github/bringing-monkey-back
linguist,67191d4d5e4ac4b091d13e81d845eaac0fc326eb,Arfon Smith,2016-03-19T13:38:59Z,Bringing Monkey grammar back under MIT license
linguist,00764f3d5901c1ff43b2c5fbf3b1d219b581d75a,Paul Chaignon,2016-03-19T12:16:32Z,MIT license in package.json
linguist,4a2cb321492c635dfd9ab2235e3b53bc879c82ba,Arfon Smith,2016-03-19T02:28:59Z,Merge pull request #2887 from github/assembly-highlight
linguist,1a11664239bc69fe8652db2d3ba11f5b5292311f,Arfon Smith,2016-03-19T02:24:06Z,Adding sublimeassembly to license whitelist.
linguist,9520cbb44c356680ddfeab51e0d02c4cbe9feb5a,Arfon Smith,2016-03-19T02:15:38Z,Bringing back Assembly highlighting
linguist,1aea6b2cdb8a26ac87a8e09fe71dcf084b4849a4,Arfon Smith,2016-03-18T23:52:07Z,Merge pull request #2886 from github/puppet-highlight
linguist,6ff950341a1c14f47c12f72b09a9900fc1eae5ae,Arfon Smith,2016-03-18T23:44:05Z,Adding replacement grammar for Puppet
linguist,b9501e42b2dcbb3046d6fcebca88c5b6bc37e096,Arfon Smith,2016-03-18T23:29:05Z,Merge pull request #2884 from github/licensor-mk2
linguist,065c809dd5026e1cb27d7a08318d385d4a89dd5c,Arfon Smith,2016-03-18T22:52:49Z,Updating grammars based on script/licensed
linguist,5b9ea4a78f7f00bacc6d1c78f8f6bd495df5bd85,Arfon Smith,2016-03-18T22:47:34Z,Updating grammar checks to ensure license compliance
linguist,b72c4d44001de7e3d521cbdced81b6d2d8a8c5b0,Arfon Smith,2016-03-18T22:47:09Z,Fix Ruby deprecation warning
linguist,d46e214985ee0abcf20229fd2811432652e1aff1,Arfon Smith,2016-03-18T22:42:08Z,Removing InnoSetup grammar
linguist,799c47ce7a7e1c0cd49693cb4458d401b7b1c249,Arfon Smith,2016-03-18T22:38:21Z,Grammar update
linguist,b5121e59ddd525aaafcc63f18d7918167e525e6e,Arfon Smith,2016-03-18T22:38:12Z,Updating papyrus scopes
linguist,f6a7b4929fc856c70798382844fcbac55c076f70,Arfon Smith,2016-03-18T22:27:56Z,Updating Papyrus grammar
linguist,162b77ab5a52d6893360359168eee865bb67e048,Arfon Smith,2016-03-18T22:19:44Z,Removing unused grammar
linguist,92904efd45432bf7d721cd034d5e78aa7ec8484b,Arfon Smith,2016-03-18T22:19:35Z,Fixing Ruby warning
linguist,93fabe487fde85df4b70a1416c24ff8d22e5fe7b,Arfon Smith,2016-03-18T22:14:54Z,Removing openscad grammar
linguist,74d704bea2ea11f29c944a334d9769582ae0cd3c,Arfon Smith,2016-03-18T22:13:46Z,Removing pig latin grammar
linguist,ee1bd50dd15ed8869991ba77c0ccd8b5cd818421,Arfon Smith,2016-03-18T22:12:17Z,Removing oracle grammar
linguist,07096f84f5a2cd96efbb39995405442fea178d48,Arfon Smith,2016-03-18T22:10:33Z,Removing nix grammar
linguist,a9b3bd632b9fcb8aec308b956c178ae2e598dfd5,Arfon Smith,2016-03-18T22:08:55Z,Removing puppet grammar
linguist,eec324890ecf1958c8e769b84c9ab5479de58e76,Arfon Smith,2016-03-18T22:05:23Z,Removing Idris grammar
linguist,ca6ac8f0db6f7641c32cd7e03bb02a6cc5eff945,Arfon Smith,2016-03-18T22:03:54Z,Removing nesC grammar
linguist,60ab4a5fe7fe389821ab2f2b6db035eee21a87b0,Arfon Smith,2016-03-18T21:57:00Z,Removing SourcePawn grammar
linguist,10eb5830f0f4eaea7dce99173132c8fa132212ff,Arfon Smith,2016-03-18T21:19:32Z,Removing Monkey grammar
linguist,835ceae6f66959693e4d9a4ee5b36112d931a40e,Arfon Smith,2016-03-18T21:18:17Z,Removing x86 grammar
linguist,abe3aa47f645b4db0c64ba0ff0b3c3d3737a30be,Arfon Smith,2016-03-18T21:16:18Z,Removing GDScript grammar
linguist,53e34072edba349beb9e4a8e4d3932e126a3db38,Arfon Smith,2016-03-18T21:15:08Z,Removing Grace grammar
linguist,f83f761d0adb9c2ff778d78193a19e5d8eeab7c0,Arfon Smith,2016-03-18T21:13:53Z,Removing Boo grammar
linguist,9c18bf3a89f21bcf9253137b201d06a310ceead7,Arfon Smith,2016-03-18T21:11:03Z,Removing AutoIt grammar
linguist,f6e1ab444e6b084566f06c7591026877df351ddc,Arfon Smith,2016-03-18T20:55:11Z,Removing ATS grammar
linguist,0ae8b2959d3053bd3d0e49390e8a99b49aa1e749,Arfon Smith,2016-03-18T20:51:22Z,Removing Logos grammar
linguist,46b0b1e5e217331771c19e6926a084ff855ae3d7,Arfon Smith,2016-03-18T20:48:31Z,Removing Creole grammar
linguist,b44dfb4ab89bc0408677361a4bb6db5ad9085927,Arfon Smith,2016-03-18T20:43:18Z,Removing Clips grammar
linguist,868e528810c3699a66e08809380805540699cd02,Arfon Smith,2016-03-18T20:29:59Z,Downcase
linguist,0a4c850ef10709030e6472ed96f29e7aa326bad9,Arfon Smith,2016-03-18T20:27:19Z,Merge branch 'licensor-mk2' of github.com:github/linguist into licensor-mk2
linguist,b3c4232251edaf5a90348eecfd7c09df68b4593e,Arfon Smith,2016-03-18T20:27:06Z,Removing old license
linguist,0c38df47b9b82deaa1327962e581cc9388d12946,Brandon Keepers,2016-03-18T20:09:54Z,Save config
linguist,bfd4005760818dcf97eb581eec1ba4a5f60f8b8a,Brandon Keepers,2016-03-18T20:04:59Z,Disable license caching for rubygems and npm
linguist,fc9fad15a323e96f877e94627efac5e38d97af87,Arfon Smith,2016-03-18T20:02:18Z,Updating license information for dependencies
linguist,b5091e88adbe95e04cd3c86938ca48a6db4bd621,Arfon Smith,2016-03-18T18:32:52Z,Updating licensor -> licensed
linguist,2610808b6d9e0b4ee7b9e1c32d922fffad50b432,Arfon Smith,2016-03-18T02:30:44Z,Updating licenses
linguist,3cfee4f2141a8869a0956bec47c55491c6127d3e,Arfon Smith,2016-03-18T02:30:22Z,Bumping to licensee v6.0.0
linguist,70fd116eafb2cda11bf4be6019d22976cfb7949b,Arfon Smith,2016-03-18T02:24:23Z,Merge branch 'master' into licensor-mk2
linguist,62aac9c2f7f46fa3b3551c0f15c676c8c1d0be4f,Arfon Smith,2016-03-18T02:00:52Z,Merge branch 'licensor' of github.com:github/linguist into licensor
linguist,afcf1c6c220ec000b0dbb5d6ab1d28810ccb87d9,Arfon Smith,2016-03-18T01:57:29Z,Merge branch 'master' into licensor
linguist,f3f0365b137b2ba1ac636d5cd2b94887b541913f,Arfon Smith,2016-03-17T23:32:32Z,Merge pull request #2883 from williamd1k0/master
linguist,9bc12843fe9b1875bc680c3a699b789cc887ba39,William Tumeo,2016-03-17T21:01:32Z,Fix regex in .rpy disambiguate
linguist,5e3ceddf695bdc2163f6dd219c5ffe001c5035f8,Arfon Smith,2016-03-17T20:05:24Z,Merge pull request #2882 from github/2512-local
linguist,d377e23193abff39551950f7d1b52caabffada80,Arfon Smith,2016-03-17T20:00:34Z,Merge branch 'master' into 2512-local
linguist,e6dabd59ad1c0c6ce19ff2f1842a3079e468deea,Arfon Smith,2016-03-17T16:40:19Z,Merge pull request #2875 from github/2821-slim
linguist,f0c7380132465bd4a378b4e174f6bee896a96f1e,Arfon Smith,2016-03-17T16:27:39Z,Updating sublime-terra grammar
linguist,697ad4c568e2a12758b6f39bd4bbadd5f9ab4c50,Arfon Smith,2016-03-17T16:23:59Z,Merge branch 'master' into 2821-slim
linguist,1efd9b384d2143f551ef12826b2b23bd5f720e2d,Arfon Smith,2016-03-17T04:46:29Z,Merge pull request #2880 from github/cut-release-v4.8.0
linguist,c1e71dc215a72bce5661be978cefdc85b03bae61,Arfon Smith,2016-03-17T03:44:20Z,Bumping to v4.8.0
linguist,d2c7d27d13affd542d318a1f51ae77d96cb9c652,Arfon Smith,2016-03-17T03:30:18Z,Grammar update
linguist,1efd4c83f93ae16b2b67cb7a25008cd591b39aee,Arfon Smith,2016-03-17T03:15:50Z,Merge pull request #2341 from github/api-changes
linguist,0f7677423f2af579648ae629d6027abb1e3cc978,Arfon Smith,2016-03-12T13:01:59Z,Merge pull request #2877 from pchaigno/fix-plpgsql-heuristic
linguist,2a0b0e9f934573d5f61cedb6445202f242038bfa,Paul Chaignon,2016-03-12T10:17:29Z,Fix heuristic rule for PLpgSQL
linguist,faec60188f30e89b991dd3e5600cdeffc16b25d5,Paul Chaignon,2016-03-12T10:04:53Z,Tests for .sql heuristic rules
linguist,709a688858f3056909871f64856c895f480cb8c0,Vicent Marti,2016-03-11T09:33:09Z,Merge pull request #2876 from github/vmg/git-debug
linguist,2448ff83142a1d80927dc94791ca68563a73ac78,Vicent Marti,2016-03-11T09:27:10Z,git-linguist: Print PWD
linguist,311202102d270914bf5793eead7d138d7af12b2e,Arfon Smith,2016-03-10T12:51:35Z,Merge branch 'master' into 2821-slim
linguist,6812a2270698282c5f1e7ef3459ac63bbc050e10,Arfon Smith,2016-03-10T12:50:48Z,Slimming down Terra samples
linguist,fb727ce731c8ccf1e8b2f9f56808a9bafbb16fa0,Arfon Smith,2016-03-10T02:53:07Z,Merge pull request #2866 from jasonwilliams200OK/master
linguist,6af499e3525a69f95b896793ae9138641d00fea6,Peter Jas,2016-03-06T20:18:57Z,Classification of props file
linguist,66ec33cf8e8d3ab7168e4cc033e78adf7109aa95,Arfon Smith,2016-03-10T01:55:29Z,Merge pull request #2873 from github/2427-local
linguist,f2694f3a74100b761181dc4e3cd59cc77e1e568e,Arfon Smith,2016-03-10T01:49:32Z,Merge branch 'master' into 2427-local
linguist,d069d0e444f7a90166cb4f2b32d19d8cca60cf9f,Arfon Smith,2016-03-09T13:02:11Z,Merge pull request #2870 from kusma/hlsl
linguist,56ee61b17ce3cf712837e15eb9b6ad289118c45c,Erik Faye-Lund,2016-03-09T12:46:43Z,make .hlsl the primary extension for HLSL
linguist,b945726017609ad049163efb10aa84371ba61156,Arfon Smith,2016-03-09T12:35:31Z,Merge pull request #1965 from github/combine-gems
linguist,6f8a7d1070dfd847ab12a6ba093cd1c7e589b65b,Lars Brinkhoff,2015-05-12T12:04:29Z,Exclude 'filenames' from all_fixtures.
linguist,b032886c21d8397ca0be56fa91b5454e2f16d7c1,Lars Brinkhoff,2015-05-12T11:22:10Z,Add .me and other text filenames.
linguist,988739d566635662ebd94e219bf2cbaaacf23709,Arfon Smith,2016-03-09T12:25:35Z,Merge branch 'master' into combine-gems
linguist,8cd80801e81072f3ccd085c596b6a1e702baad4f,Arfon Smith,2016-03-09T12:15:41Z,Fixing indentation
linguist,c3b7a1a6fb0cbd0f49846278eb9919e84ace6980,Arfon Smith,2016-03-09T12:02:58Z,Merge pull request #2146 from pchaigno/norwegian
linguist,9d0eff75ad272aa6ac76232c09ece71e69d0e536,Arfon Smith,2016-03-09T12:02:00Z,Merge pull request #2869 from pchaigno/sublime-syntax
linguist,3ccb548b6d3aa4353921ebacfa05b9b8aad586f8,Paul Chaignon,2016-03-09T10:29:25Z,Support for YAML .sublime-syntax extension
linguist,eeedd53f323aa5bd49f087a5476079f150e59a73,Paul Chaignon,2016-03-09T09:38:47Z,Support for Text extension .no (Norwegian text)
linguist,11a3b5b73cf0029e51e50b48a29bdb2ee3524ec7,Paul Chaignon,2016-03-09T09:37:41Z,Support for Text extension .nb (Norwegian text)
linguist,eacc48e8c7ad5c595b26268ab64fabae7eee7ea1,Lars Brinkhoff,2015-05-04T07:29:38Z,Add .me to Groff file extensions.
linguist,5b72b4d3533fd931b183756c262158c10540d670,Mike Linksvayer,2016-03-09T05:05:55Z,move note about grammar repos from LICENSE to README.md
linguist,3f940ce8b83ab5b65ba55a463fe8605ef455070d,Arfon Smith,2016-03-09T04:03:30Z,Merge pull request #2868 from github/2603-local
linguist,b2e3ea233468a1a30ac1b67a3980fea67838948b,Arfon Smith,2016-03-09T03:56:01Z,Adding ace_mode back for M4Sugar
linguist,4637da8c321add83f8efb30afa20451ef68ea020,Arfon Smith,2016-03-09T03:53:23Z,Merge branch 'master' into 2603-local
linguist,6b88c5ba86cf91967024eecba18bfcc60d3dbe21,Arfon Smith,2016-03-08T02:36:25Z,Merge pull request #2842 from kusma/hlsl
linguist,5fdb596214dd39ed7722cf1c3f8508ce518ab598,Arfon Smith,2016-03-08T02:34:44Z,Merge pull request #2858 from williamd1k0/master
linguist,c989b022854b124ebe6393b585c5ec6e3d443ca0,Arfon Smith,2016-03-04T18:46:00Z,Merge pull request #2857 from Dominator008/buck
linguist,c8301dc20b0bf5035d1398b97e769f29945dcf84,Arfon Smith,2016-03-04T17:12:00Z,Merge pull request #2861 from jglick/Jenkinsfile
linguist,ca4ea03828b0444c046e6f5526b147a070a365ea,Jesse Glick,2016-03-04T00:15:09Z,Recognizing Jenkinsfile as Groovy source.
linguist,ae27c71d5a9416a0c85f8ca96f0e772355d4133d,Michael Zhou,2016-03-01T01:35:57Z,Add BUCK filename to Python in languages.yml
linguist,3d1555e2789005ed2729bf0f61bc8ec90fbe3de4,Arfon Smith,2016-02-29T15:24:58Z,Merge pull request #2856 from github/cut-release-v4.7.6
linguist,54fab9eb4ed6a3a9bfa36d1c28aaff2aaeea51a8,Arfon Smith,2016-02-29T14:55:43Z,Bumping to v4.7.6
linguist,8fea8a0b47fc547b7a9c4fad10e91aa0da9d1322,Arfon Smith,2016-02-29T14:53:48Z,Grammar update
linguist,f14ae8e51bc592348c82ab5d22f063b8e11420a5,Arfon Smith,2016-02-28T14:33:05Z,Merge pull request #2803 from c-lipka/master
linguist,6b60e5e786d5bda9b34084c4321ce4637bb57c9d,William Tumeo,2016-02-28T02:57:46Z,Remove wrong line in the sample
linguist,40413dfcc709c847f2d0051c9f694b02d296c096,William Tumeo,2016-02-28T02:55:53Z,Add `class` and `def` to regex
linguist,07f5ad1daa7b4a9bdd41613c44e655b05ea3e1f7,William Tumeo,2016-02-28T02:22:04Z,Merge remote-tracking branch 'upstream/master'
linguist,57f5a3e780aa1edf0af942cf748c6ed850a5093f,Arfon Smith,2016-02-27T22:54:44Z,Merge pull request #2831 from FarbodSalamat-Zadeh/patch-1
linguist,3be007526cf43cc0a91504fe86d83af7db3e663a,Farbod Salamat-Zadeh,2016-02-27T15:30:22Z,"Fix fixture_blob(""Data/cars.csv"")"
linguist,9bfbd0550c9d8761b434dec3864e13d1bbeb5f85,Farbod Salamat-Zadeh,2016-02-27T14:32:50Z,Move cars.csv from test/fixtures/Data to samples/CSV
linguist,0301a5dcdf52ecfb5620d4f4c30e2465c4179273,Christoph Lipka,2016-02-27T05:24:30Z,Merge remote-tracking branch 'upstream/master'
linguist,db994a119767f5f497a7f5fa674729b3d8c9d510,Farbod Salamat-Zadeh,2016-02-27T00:42:03Z,Remove .txt extension for CSV format
linguist,855c13ea2abf9f9598954a542561043a2644c93a,Arfon Smith,2016-02-27T00:21:11Z,Merge pull request #2851 from edechter/master
linguist,bfa7eced4469926fe2fe967f32dedb0eeddb03fc,William Claude Tumeo,2016-02-26T03:31:58Z,"Try fix ""Ren'Py being detected as Python"""
linguist,b1d103b1f3938ff5cb392b343b2f1ff655914a65,William Claude Tumeo,2016-02-26T00:56:49Z,Merge remote-tracking branch 'upstream/master'
linguist,fc816d3429cb4d473d46c5485e6f0d43232f5954,Arfon Smith,2016-02-24T00:56:51Z,Merge pull request #2845 from kusma/uno
linguist,04a4e8c8e6fdedebf4487a39be597bec1158261b,William Tumeo,2016-02-23T19:09:26Z,Merge pull request #1 from github/master
linguist,ab69fd01acfe0a5802a6a4b8d331d0ba6c7caed9,Eyal Dechter,2016-02-22T20:03:26Z,Add .yap ext and yap interpreter for Prolog lang
linguist,cc6106f31bf92de44f39eed40ac874f0663e3c73,Erik Faye-Lund,2016-02-22T17:45:59Z,add sample ux-files
linguist,ead85379ed8314fa0cd5f3854295ff1664bce2db,Erik Faye-Lund,2016-02-22T17:44:02Z,add sample uno-files
linguist,f8d6be55ee9df7fa91e6e878655ea4b2c274020b,Erik Faye-Lund,2016-02-19T18:03:24Z,add .ux as an XML extension
linguist,a241d75043bd6d1bdfee205027a030611ac3fa03,Arfon Smith,2016-02-20T03:14:15Z,Merge pull request #2846 from Dominator008/bzl
linguist,864a6c0a205aba086955eb5a2430e60d4a42b089,Michael Zhou,2016-02-19T23:23:15Z,Add .bzl extension to Python in languages.yml
linguist,1c20c541917da5a1aa2650381810f65a2cfafbcb,Arfon Smith,2016-02-19T23:55:38Z,Fixing ordering of makefile filenames
linguist,4d722d1fd114c3489b5d2d7d1bc1eaec37e6f9ab,Arfon Smith,2016-02-19T19:39:59Z,Merge pull request #2838 from scop/makefile
linguist,b67254e9862816f056181b260941e22e6c60fd60,Erik Faye-Lund,2016-02-19T17:52:10Z,add support for Uno
linguist,041cf9c94ecbf31fe46a82d8efabf414918c2ef4,Arfon Smith,2016-02-19T16:05:37Z,Merge pull request #2837 from scop/shell-script
linguist,b08c5a8421bbc69d503d82d74cc905b31f078ff8,Ville Skyttä,2016-02-14T20:05:53Z,Shell: Add .sh.in extension
linguist,125eaa4cc3abe49e859fcdb1d41394dbdfbda692,Arfon Smith,2016-02-19T15:44:01Z,Merge pull request #2844 from pchaigno/hacking.rst.txt
linguist,6b001cf861f31ad51c71274ff332d5a6b84f0d89,Erik Faye-Lund,2016-02-18T21:44:21Z,add support for HLSL/FX
linguist,5c4129f85bb2d5af921cd826f4d6e75072bc1fe9,Paul Chaignon,2016-02-19T07:50:01Z,Move HACKING.rst.txt to sample directory
linguist,fa56879790faf333514e6378ec0097ab51b0e7b4,Brandon Keepers,2016-02-19T00:26:45Z,WIP
linguist,41713d7719c547278948eae451172100ce4c2c7d,Erik Faye-Lund,2016-02-18T21:41:38Z,add a sample of FLUX code
linguist,17a946358831a776fcacbe8be7dbed29c2dbac10,Ville Skyttä,2016-02-14T20:08:21Z,Makefile: Add Makefile.am and Makefile.in filenames
linguist,fb9f271720c13f109e34cd818cf8a26b23d821b5,Ville Skyttä,2016-02-14T19:57:02Z,Shell: Add shell-script alias for recognizing Emacs modelines
linguist,8de50edb41952b70f44f8199a4995e669c3e5a80,Arfon Smith,2016-02-13T00:05:44Z,ruby for example
linguist,ab33fccdddfa62ad86a3cfe55218e4ff40365e87,Arfon Smith,2016-02-12T23:58:11Z,Merge pull request #2836 from github/cut-release-v4.7.5
linguist,bd95ac0beb4acfb68a505f0a1a5a40b6f00585ad,Arfon Smith,2016-02-12T23:27:29Z,Bumping version
linguist,7b3efb185fed3f9f00415cd1ec9a967684bdcf07,Arfon Smith,2016-02-12T23:25:05Z,Updating grammars
linguist,a0065febe25a4e705367c71492c0e0216c4974ea,Farbod Salamat-Zadeh,2016-02-06T16:34:33Z,Add ace_mode and tm_scope for CSV
linguist,9374784651f409e13b6b0381f1781101ff56ba87,Arfon Smith,2016-02-05T03:28:47Z,Merge pull request #2805 from jamesqo/patch-1
linguist,aa6af3deed3801c6798e3f56b84f1c3fb1ef530c,Arfon Smith,2016-02-05T03:28:12Z,Merge pull request #2822 from AbigailBuccaneer/master
linguist,a19e501b444bd43388dc243c2c6ed900549cc390,Arfon Smith,2016-02-03T15:45:08Z,Merge pull request #2833 from pchaigno/less-new-grammar
linguist,889a39534066b711480b21f0156266ed413136b4,Paul Chaignon,2016-02-03T13:22:23Z,Grammar for Less from Atom package
linguist,eb8eb28ca725e6f1f6e3b7de7c18015c630f6ef1,Paul Chaignon,2016-02-03T13:19:58Z,Remove Less grammar
linguist,697b3351e6472354b40ddc1dacb5d628ef23a6f7,Arfon Smith,2016-02-03T05:43:12Z,Merge pull request #2832 from github/better-perl6
linguist,9fd80bfd67f8087e4b89dd016cc53ea0a420a566,Arfon Smith,2016-02-03T05:38:50Z,Updating to latest perl6 grammar
